filename,PSNR,SSIM,MSE
0801x2.png,23.882799110675332,0.6900900311010344,265.9502787176818
0802x2.png,28.876036694508763,0.7058495720991264,84.23191829583358
0803x2.png,29.753705518639965,0.9098631696943983,68.81922998366014
0804x2.png,23.25407772403077,0.703291919092174,307.3778641067538
0805x2.png,24.342011207025816,0.6864097236919154,239.26503640301607
0806x2.png,25.832973142003656,0.8020361054491739,169.7395500751923
0807x2.png,19.357958874478467,0.4818324410068833,753.8491915530988
0808x2.png,25.093905416157195,0.7499599350909012,201.22865261148706
0809x2.png,25.77164933011828,0.7391262896756405,172.15333003161933
0810x2.png,23.707210476532726,0.7723309488591226,276.9231819767838
0811x2.png,24.505320516099253,0.6591172242405497,230.43492888059845
0812x2.png,23.885210164916167,0.7604065829794378,265.80267320686954
0813x2.png,26.49005297526407,0.7997883788938616,145.9066423131183
0814x2.png,26.82043035680482,0.8927035166279177,135.21887712803903
0815x2.png,26.763704865229414,0.8266753163505633,136.99662694969825
0816x2.png,28.323257854783932,0.7921303762724726,95.66533031600054
0817x2.png,24.855251805347443,0.7760112269766296,212.59604470911628
0818x2.png,24.894676398494653,0.8236009161754599,210.67486340890522
0819x2.png,24.02331226287318,0.7196724446859614,257.48334032236295
0820x2.png,21.155201489482067,0.7484204147984622,498.37954805078374
0821x2.png,24.75871343894694,0.7945027754167931,217.3747106782733
0822x2.png,23.989452206460754,0.7208030748965895,259.49867233443086
0823x2.png,24.214697846798924,0.7604975774328878,246.3829076568322
0824x2.png,25.489699963819085,0.8499758075480707,183.70051104266682
0825x2.png,23.8214217276467,0.7442362962912318,269.73554981973126
0826x2.png,22.947716122931038,0.735059633077245,329.84412158309505
0827x2.png,29.326744429789105,0.8077838346230292,75.92869189559504
0828x2.png,20.91306863047056,0.7215693945824867,526.9549613675362
0829x2.png,24.615801305507844,0.4731681860239913,224.64679673491815
0830x2.png,23.16590036314161,0.7209788720678745,313.68252454985264
0831x2.png,25.74575214069895,0.8025395688718749,173.1829554437311
0832x2.png,25.002189062218353,0.7826132513194052,205.52348458557464
0833x2.png,27.80847539793821,0.8563167822900897,107.70424509381702
0834x2.png,23.630454004829062,0.738424824398264,281.8609818140629
0835x2.png,21.518376597555356,0.5691101300911171,458.3979862624062
0836x2.png,23.722973826799812,0.7778229154190353,275.91987091928786
0837x2.png,23.649809849368634,0.7868723376036885,280.60756550407774
0838x2.png,32.31495334259461,0.8529717358407797,38.157949298205025
0839x2.png,26.502149757140735,0.7796180187537654,145.50080132839764
